城市,景点名称,景点类型,最佳季节,评分,门票价格,推荐游玩时长,简介,经度,纬度
铁岭市,关圣禅寺,风景名胜,全年,4.1,免费,2-3小时,[],124.342902,42.344694
铁岭市,鸥鸟翔集,风景名胜,全年,3.1,免费,2-3小时,莲花湖湿地公园内(东侧),123.752148,42.271707
铁岭市,曹雪芹祖籍铁岭证据展,风景名胜,全年,3.0,免费,2-3小时,繁荣路与文化街交叉口东南20米,123.855635,42.301502
铁岭市,名人雕像园,风景名胜,全年,3.4,免费,2-3小时,工人街42号,123.840830,42.293756
铁岭市,观陵山艺术园林景区-孔圣像,风景名胜,全年,3.4,免费,2-3小时,张学良百年人生展西北侧100米,123.832138,42.032565
铁岭市,崇寿寺塔,风景名胜,全年,4.1,免费,2-3小时,[],124.077154,42.600631
铁岭市,报恩禅寺,风景名胜,全年,3.7,免费,2-3小时,靠孟线东50米,124.129815,42.352784
铁岭市,满铁地方事务所旧址,风景名胜,全年,4.0,免费,2-3小时,开原商业步行街,124.037501,42.540409
铁岭市,广缘寺,风景名胜,全年,3.7,免费,2-3小时,广缘寺(106省道北),123.652815,42.416609
铁岭市,凤冠回眸,风景名胜,全年,3.1,免费,2-3小时,凡河新区黑龙江路与嵩山路交汇处莲花湖国家城市湿地公园,123.732792,42.258857
铁岭市,调兵山市大明镇矿外基督教活动点,风景名胜,全年,3.5,免费,2-3小时,[],123.644152,42.518790
铁岭市,迎恩门,风景名胜,全年,3.9,免费,2-3小时,荣胜阁古玩店西南侧70米,124.082762,42.596911
铁岭市,开原市古城城隍庙,风景名胜,全年,4.1,免费,2-3小时,G102(京抚线),124.078289,42.603672
铁岭市,铁岭溶洞,风景名胜,全年,4.1,免费,2-3小时,兰旗寨村溶洞景区,124.449188,42.168027
铁岭市,万荷楼,风景名胜,全年,3.2,免费,2-3小时,莲花湖湿地公园内(南侧),123.734386,42.260497
铁岭市,沁芳亭,风景名胜,全年,3.1,免费,2-3小时,凡河新区黑龙江路与嵩山路交汇处莲花湖国家城市湿地公园怡荷园,123.750768,42.259824
铁岭市,绿园,风景名胜,全年,3.1,免费,2-3小时,沈环线附近,123.850869,42.226899
铁岭市,中华抗战五十年纪念园,风景名胜,全年,3.3,免费,2-3小时,观湖路与孝道交叉口西北380米,123.819291,42.048527
铁岭市,山门,风景名胜,全年,3.8,免费,2-3小时,松山镇象牙山风景区,124.204041,42.372681
铁岭市,泉眼沟梨花坡,风景名胜,全年,3.6,免费,2-3小时,[],123.502893,42.378936
铁岭市,老城清真寺,风景名胜,全年,4.1,免费,2-3小时,老城镇,124.092367,42.603977
铁岭市,宝莲寺,风景名胜,全年,4.2,免费,2-3小时,环湖路真言寺附近,124.234237,42.529453
铁岭市,集福寺,风景名胜,全年,3.7,免费,2-3小时,103省道西100米,124.242623,42.288156
铁岭市,老虎沟小天池,风景名胜,全年,4.0,免费,2-3小时,开草线,124.217902,42.602013
铁岭市,常泰寺,风景名胜,全年,4.1,免费,2-3小时,昌威线东50米,124.156306,42.731890
铁岭市,观陵山艺术园林景区-须弥阁,风景名胜,全年,3.4,免费,2-3小时,孝道与观湖路交叉口北260米,123.823440,42.048616
铁岭市,城子山景区(暂停开放),风景名胜,全年,4.3,免费,2-3小时,城子山售票处南侧,124.706824,42.522333
铁岭市,云水法堂,风景名胜,全年,3.0,免费,2-3小时,c24县道,123.830915,42.213334
铁岭市,李如松墓,风景名胜,全年,3.5,免费,2-3小时,李成梁宗族墓西南侧100米,124.002932,42.189654
铁岭市,许愿树,风景名胜,全年,2.9,免费,2-3小时,莲花湖湿地公园内(东北角),123.742826,42.273801
铁岭市,银城教堂,风景名胜,全年,3.6,免费,2-3小时,银州区肛肠医院,123.842021,42.305204
铁岭市,石洞沟的石洞,风景名胜,全年,3.7,免费,2-3小时,[],124.181758,42.375092
铁岭市,北山公园,风景名胜,全年,4.0,免费,2-3小时,北环路与影院大街交叉口东北120米,124.109443,42.790865
铁岭市,清河旅游度假区,风景名胜,全年,4.0,免费,2-3小时,清河境内,124.166321,42.531339
铁岭市,昌图县湿地公园,风景名胜,全年,4.2,免费,2-3小时,迎宾路12-C6号楼,124.091377,42.769628
铁岭市,古塔寺,风景名胜,全年,3.5,免费,2-3小时,[],124.233853,42.210229
铁岭市,昌图滨湖新区市民广场,风景名胜,全年,4.1,免费,2-3小时,302省道,124.087327,42.777216
铁岭市,清河生态公园,风景名胜,全年,3.9,免费,2-3小时,清河路2号,124.174079,42.543824
铁岭市,洗心亭,风景名胜,全年,2.9,免费,2-3小时,岭东街54号,123.872032,42.295899
铁岭市,南城子水库,风景名胜,全年,4.1,免费,2-3小时,[],124.339958,42.772687
铁岭市,净土寺,风景名胜,全年,3.4,免费,2-3小时,新梨线,123.638319,42.546407
铁岭市,大湾屯村锡伯广场,风景名胜,全年,3.6,免费,2-3小时,八亮线与三盘线交叉口西北240米,123.899229,42.585898
朝阳市,朝阳北塔,风景名胜,全年,4.7,免费,2-3小时,北塔街道慕容街2-1号朝阳市北塔博物馆,120.462080,41.581414
朝阳市,朝阳凤凰山风景区,风景名胜,全年,4.7,免费,2-3小时,凌凤街道凤凰山,120.515369,41.548751
朝阳市,龙腾温泉度假村,风景名胜,全年,4.7,免费,2-3小时,长宝营子乡海里村6组,120.574969,41.605091
朝阳市,辽宁朝阳鸟化石国家地质公园,风景名胜,全年,4.7,免费,2-3小时,龙鸟大街100号,120.385155,41.600786
朝阳市,佑顺寺,风景名胜,全年,4.4,免费,2-3小时,新华路二段15号,120.461111,41.576876
朝阳市,朝阳人民公园,风景名胜,全年,4.3,免费,2-3小时,朝阳大街三段,120.452988,41.570777
朝阳市,尚志公园,风景名胜,全年,4.2,免费,2-3小时,振兴路与中山大街交汇处,120.437055,41.590673
朝阳市,大凌河风景区,风景名胜,全年,4.4,免费,2-3小时,左堤路万人广场附近,120.457471,41.566064
朝阳市,红村天鹅湾,风景名胜,全年,4.3,免费,2-3小时,南八家乡红村大凌河北侧,120.643139,41.593147
朝阳市,朝阳市体育公园,风景名胜,全年,4.3,免费,2-3小时,燕都大街149号,120.500031,41.607592
朝阳市,关帝庙,风景名胜,全年,4.3,免费,2-3小时,营州路2段-15号,120.463814,41.577502
朝阳市,什家河套湿地公园,风景名胜,全年,4.3,免费,2-3小时,北环路与友谊大街交叉口东北340米,120.469440,41.607122
朝阳市,赵尚志纪念馆,风景名胜,全年,0.0,免费,2-3小时,前进街道前进街道中山大街二段10号,120.437502,41.591089
朝阳市,万人广场,风景名胜,全年,4.3,免费,2-3小时,南大街8-1号,120.462106,41.572284
朝阳市,人民公园,风景名胜,全年,4.1,免费,2-3小时,朝阳大街以西,120.449507,41.573546
朝阳市,城隍庙,风景名胜,全年,4.1,免费,2-3小时,新华路二段73号,120.456233,41.577732
朝阳市,玉龙湖,风景名胜,全年,4.1,免费,2-3小时,燕都大街303号,120.495904,41.595619
朝阳市,天主教堂,风景名胜,全年,3.9,免费,2-3小时,朝阳大街一段278号(恒屹新村东)附近,120.466685,41.587494
朝阳市,人民广场,风景名胜,全年,3.9,免费,2-3小时,人民广场(朝阳大街)附近,120.470006,41.594180
朝阳市,基督教堂,风景名胜,全年,3.9,免费,2-3小时,基督教堂(西南门)附近,120.469823,41.587708
朝阳市,大凌河公园,风景名胜,全年,4.1,免费,2-3小时,凌河街四段36号,120.455220,41.559499
朝阳市,朝阳叠水桥,风景名胜,全年,4.1,免费,2-3小时,朝阳市金桥重型附近,120.465000,41.607738
朝阳市,北塔广场,风景名胜,全年,4.0,免费,2-3小时,北市胡同2号,120.462453,41.581556
朝阳市,劳动公园,风景名胜,全年,3.9,免费,2-3小时,黄河路与友谊大街交叉口,120.455778,41.596556
朝阳市,玉皇庙,风景名胜,全年,4.2,免费,2-3小时,柳城街道腰叶线玉皇庙盘龙山风景区,120.481602,41.420648
朝阳市,海里珊瑚,体育休闲服务,全年,4.1,免费,2-3小时,长宝乡海里营子村,120.584091,41.606848
朝阳市,胡仙堂,风景名胜,全年,4.3,免费,2-3小时,大平房镇大板村世纪大街北侧,120.267811,41.448787
朝阳市,朝阳老城区历史文化街区,风景名胜,全年,3.8,免费,2-3小时,慕容街与北市胡同交叉口南40米,120.461767,41.580479
朝阳市,云接寺塔,风景名胜,全年,3.9,免费,2-3小时,朝阳凤凰山风景区内(南侧),120.511248,41.536352
朝阳市,骆驼山子风景区,风景名胜,全年,4.1,免费,2-3小时,朝骆线与朝巴线交叉口西南40米,120.620619,41.603424
朝阳市,凤凰山大宝塔,风景名胜,全年,4.0,免费,2-3小时,[],120.502659,41.547372
朝阳市,牤牛营天鹅驿站,风景名胜,全年,4.1,免费,2-3小时,朝巴线,120.639503,41.592838
朝阳市,柳城广场,风景名胜,全年,3.8,免费,2-3小时,龙山街四段826A号旁边,120.425297,41.543045
朝阳市,大吉祥寺,风景名胜,全年,4.1,免费,2-3小时,召都巴镇李杖子村,120.439828,41.674656
朝阳市,吉祥法轮寺,风景名胜,全年,4.0,免费,2-3小时,长江路60e37号(七道泉子小学南侧约100米),120.415493,41.606702
朝阳市,别有洞天,风景名胜,全年,4.0,免费,2-3小时,凤凰洞西北侧70米,120.472693,41.545584
朝阳市,大凌河景区,风景名胜,全年,3.8,免费,2-3小时,什家河北路与朝阳大街交叉口东南20米,120.477601,41.600016
朝阳市,凌河公园,风景名胜,全年,3.9,免费,2-3小时,体育路与坝上路交叉口,120.467702,41.567757
朝阳市,槐树洞,风景名胜,全年,4.2,免费,2-3小时,南双庙镇曹家村朝青线公路西1.3公里处的柏山脚下,120.360130,41.379333
朝阳市,天鹅湖生态旅游景区,风景名胜,全年,4.2,免费,2-3小时,凉三线与凉下线交叉口西北340米,120.808187,41.748269
朝阳市,市府广场,风景名胜,全年,3.7,免费,2-3小时,龙腾大街312号,120.486472,41.599598
朝阳市,清真寺,风景名胜,全年,3.9,免费,2-3小时,慕王府酒店西北(竹林路二段南),120.460121,41.577997
朝阳市,召都巴惠宁寺,风景名胜,全年,4.1,免费,2-3小时,召都巴镇,120.409059,41.683660
朝阳市,法广寺,风景名胜,全年,4.1,免费,2-3小时,召都巴镇黄酒馆村和睦台组,120.351933,41.699002
朝阳市,天鹅驿站主观景台,风景名胜,全年,3.8,免费,2-3小时,[],120.639974,41.593406
朝阳市,金刚寺,风景名胜,全年,3.8,免费,2-3小时,[],120.560274,41.601721
朝阳市,朝阳凤凰山风景区南天门,风景名胜,全年,3.7,免费,2-3小时,孙家湾镇朝阳凤凰山风景区(南侧),120.508711,41.530073
朝阳市,辽宁朝阳柳城湿地公园,风景名胜,全年,4.1,免费,2-3小时,柳城街道凌河大桥西50米,120.410490,41.507362
朝阳市,燕山湖风景区,风景名胜,全年,4.1,免费,2-3小时,朝大线,120.299197,41.413354
朝阳市,石窑沟风景区,风景名胜,全年,4.2,免费,2-3小时,[],120.314907,41.420806
朝阳市,永昌德盛寺,风景名胜,全年,4.1,免费,2-3小时,[],120.364872,41.647957
朝阳市,感应寺,风景名胜,全年,3.8,免费,2-3小时,吉财超市东南侧170米,120.526322,41.612862
朝阳市,八里堡公园,风景名胜,全年,3.9,免费,2-3小时,和平街171号,120.420333,41.564129
朝阳市,慕容湖风景区,风景名胜,全年,4.0,免费,2-3小时,[],120.669213,41.689866
朝阳市,朝阳凤凰山风景区-天然大佛,风景名胜,全年,3.8,免费,2-3小时,凤凰山,120.492304,41.537488
朝阳市,保安寺,风景名胜,全年,3.9,免费,2-3小时,朝阳北互通附近,120.512972,41.654028
朝阳市,北票凉水河湿地旅游区,风景名胜,全年,4.3,免费,2-3小时,凉三线,120.793219,41.757055
朝阳市,窟窿山景区,风景名胜,全年,4.1,免费,2-3小时,[],120.772863,41.684942
朝阳市,朝阳文化广场,风景名胜,全年,3.6,免费,2-3小时,红星路与朝阳大街交叉口西南180米,120.449585,41.573730
朝阳市,盘龙山风景区,风景名胜,全年,4.0,免费,2-3小时,柳城街道腰叶线玉皇庙盘龙山风景区,120.481591,41.420268
朝阳市,朝阳凤凰山景区-华严寺,风景名胜,全年,3.5,免费,2-3小时,云接寺塔西侧370米,120.506432,41.536419
朝阳市,木化石林,风景名胜,全年,3.9,免费,2-3小时,鸟化石国家地质公园(龙鸟大街东),120.387010,41.600507
朝阳市,青年公园,风景名胜,全年,3.8,免费,2-3小时,剪子胡同1号楼4单元,120.457248,41.582933
朝阳市,延昌寺,风景名胜,全年,3.8,免费,2-3小时,慕容街8-12号,120.461410,41.578524
朝阳市,龙腾苑遗址,风景名胜,全年,3.8,免费,2-3小时,鑫淼酒厂东南侧110米,120.515281,41.616344
朝阳市,慈恩寺,风景名胜,全年,4.0,免费,2-3小时,205省道,120.305271,41.638314
朝阳市,双塔区正法寺,风景名胜,全年,3.9,免费,2-3小时,老爷庙,120.579397,41.421092
朝阳市,山体公园,风景名胜,全年,4.1,免费,2-3小时,黄河路,120.753543,41.786073
朝阳市,朝阳青山幸福公园,风景名胜,全年,3.9,免费,2-3小时,朝阳宾朋毛巾厂旧址,120.449479,41.579835
朝阳市,千佛洞风景区,风景名胜,全年,4.2,免费,2-3小时,南双庙镇,120.353860,41.282108
朝阳市,圆通寺,风景名胜,全年,3.7,免费,2-3小时,孙牤线,120.557219,41.494234
朝阳市,朝阳市双塔区清真寺管委会,风景名胜,全年,3.7,免费,2-3小时,清真寺(竹林路二段南),120.460011,41.577953
朝阳市,感恩寺,风景名胜,全年,3.9,免费,2-3小时,[],120.425661,41.375464
朝阳市,天心湖,风景名胜,全年,3.6,免费,2-3小时,北大街,120.468029,41.585815
朝阳市,朝阳东塔遗址,风景名胜,全年,3.5,免费,2-3小时,营州路与河畔街交叉口西北140米,120.464050,41.577340
朝阳市,坝下路人民广场蜗牛坞红色驿站,风景名胜,全年,3.5,免费,2-3小时,坝下路人民广场,120.478177,41.588560
朝阳市,圣佑宫,风景名胜,全年,4.0,免费,2-3小时,梁家店村,120.401841,41.340835
朝阳市,恐龙化石研究营,风景名胜,全年,3.8,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.385606,41.601017
朝阳市,胡仙堂财神殿,风景名胜,全年,4.1,免费,2-3小时,大平房镇大板村,120.268248,41.448567
朝阳市,天龙寺,风景名胜,全年,3.9,免费,2-3小时,古山子镇马杖子村,120.336909,41.816832
朝阳市,佛光宝灵寺,风景名胜,全年,3.8,免费,2-3小时,桃花吐桃花山,120.575716,41.697684
朝阳市,大真如寺,风景名胜,全年,3.9,免费,2-3小时,101国道平顶山村,120.600215,41.687226
朝阳市,灵台宫,风景名胜,全年,3.7,免费,2-3小时,[],120.460057,41.794293
朝阳市,甘露宫,风景名胜,全年,3.8,免费,2-3小时,召都巴镇杠头沟村邢家梁,120.428637,41.730642
朝阳市,叠水市集,风景名胜,全年,3.4,免费,2-3小时,辽河街1号,120.464777,41.607300
朝阳市,北票大黑山旅游景区,风景名胜,全年,4.5,免费,2-3小时,305国道,120.486943,42.001599
朝阳市,凌烟寺,风景名胜,全年,3.7,免费,2-3小时,G16丹锡高速东50米,120.505958,41.421303
朝阳市,边杖子镇朱杖子村清圆寺,风景名胜,全年,3.9,免费,2-3小时,[],120.331323,41.597498
朝阳市,桥群公园,风景名胜,全年,4.1,免费,2-3小时,振兴路20号,120.801500,41.704391
朝阳市,南塔,风景名胜,全年,4.4,免费,2-3小时,双塔古街20-11号,120.458830,41.575268
朝阳市,朝阳化石谷(暂停开放),风景名胜,全年,4.4,免费,2-3小时,传奇路1号,120.411136,41.593014
朝阳市,三学寺,风景名胜,全年,4.2,免费,2-3小时,圣东路150号,120.491982,41.617675
朝阳市,金泰音乐喷泉广场,风景名胜,全年,4.3,免费,2-3小时,大凌河与什家河交汇处壹品人家旁,120.489698,41.593424
朝阳市,中央公园,风景名胜,全年,4.1,免费,2-3小时,客运站东侧,120.442159,41.569200
朝阳市,凤凰山下寺(暂停开放),风景名胜,全年,4.2,免费,2-3小时,朝阳凤凰山风景区内(南侧),120.509865,41.533066
朝阳市,桃花山,风景名胜,全年,4.1,免费,2-3小时,[],120.581269,41.703884
朝阳市,地质长廊,风景名胜,全年,4.1,免费,2-3小时,龙鸟大街100号鸟化石国家地质公园,120.382830,41.603739
朝阳市,圣灵寺,风景名胜,全年,4.0,免费,2-3小时,西大营子镇,120.358863,41.548495
朝阳市,龙城宫城南门遗址(暂停开放),风景名胜,全年,3.9,免费,2-3小时,慕容街与北市胡同交叉口东南160米,120.462778,41.579483
朝阳市,世纪广场,风景名胜,全年,4.2,免费,2-3小时,[],120.778241,41.794831
朝阳市,向阳山古佛寺,风景名胜,全年,3.8,免费,2-3小时,锦赤线,120.497209,41.490318
朝阳市,灵山寺,风景名胜,全年,4.0,免费,2-3小时,二十家子镇孤山子村后山上,120.587667,41.297755
朝阳市,北票万人坑遗址,风景名胜,全年,3.7,免费,2-3小时,[],120.713374,41.780587
朝阳市,摩崖佛龛,风景名胜,全年,3.8,免费,2-3小时,[],120.480013,41.548457
朝阳市,佑顺,风景名胜,全年,3.5,免费,2-3小时,新华路与南大街交叉口东北20米,120.460494,41.575631
朝阳市,朝阳凤凰山景区-祈福园,风景名胜,全年,3.4,免费,2-3小时,朝阳凤凰山风景区附近,120.482768,41.545236
朝阳市,庙子沟风景区,风景名胜,全年,3.7,免费,2-3小时,[],120.267989,41.440590
朝阳市,禅定法轮寺,风景名胜,全年,4.1,免费,2-3小时,朱馒线,120.112858,41.492628
朝阳市,广法寺,风景名胜,全年,3.9,免费,2-3小时,[],120.168073,41.464401
朝阳市,惠宁寺,风景名胜,全年,4.1,免费,2-3小时,下府蒙古族自治乡政府东侧,120.880436,41.763681
