日期,城市,最高气温,最低气温,天气状况,风力,降水量
2022-11-19,葫芦岛,-5,-1,小雨,3级,66
2022-11-20,葫芦岛,-4,-19,晴,4级,86
2022-11-21,葫芦岛,22,14,中雨,1级,78
2022-11-22,葫芦岛,3,10,阴,3级,5
2022-11-23,葫芦岛,3,1,小雨,0级,50
2022-11-24,葫芦岛,7,14,多云,4级,88
2022-11-25,葫芦岛,-5,-4,多云,0级,58
2022-11-26,葫芦岛,9,-19,晴,6级,76
2022-11-27,葫芦岛,32,-3,阴,1级,47
2022-11-28,葫芦岛,31,-6,小雨,5级,26
2022-11-29,葫芦岛,15,22,小雨,6级,77
2022-11-30,葫芦岛,12,-1,大雨,6级,35
2022-12-01,葫芦岛,13,13,晴,3级,89
2022-12-02,葫芦岛,26,-14,中雨,4级,71
2022-12-03,葫芦岛,-9,23,阴,2级,94
2022-12-04,葫芦岛,23,25,雪,2级,72
2022-12-05,葫芦岛,-9,1,雪,5级,56
2022-12-06,葫芦岛,29,8,雪,6级,12
2022-12-07,葫芦岛,18,-13,大雨,5级,55
2022-12-08,葫芦岛,19,13,大雨,1级,27
2022-12-09,葫芦岛,4,-5,大雨,0级,30
2022-12-10,葫芦岛,8,6,大雨,4级,97
2022-12-11,葫芦岛,2,-18,多云,0级,78
2022-12-12,葫芦岛,18,-4,雪,3级,14
2022-12-13,葫芦岛,19,8,阴,0级,11
2022-12-14,葫芦岛,35,7,大雨,1级,33
2022-12-15,葫芦岛,7,1,雪,5级,63
2022-12-16,葫芦岛,29,-19,晴,4级,83
2022-12-17,葫芦岛,30,-11,大雨,3级,51
2022-12-18,葫芦岛,-5,-12,晴,3级,99
2022-12-19,葫芦岛,18,9,雪,0级,63
2022-12-20,葫芦岛,4,25,多云,1级,13
2022-12-21,葫芦岛,6,-13,大雨,3级,72
2022-12-22,葫芦岛,-5,2,晴,5级,71
2022-12-23,葫芦岛,34,-10,晴,2级,66
2022-12-24,葫芦岛,8,19,大雨,6级,100
2022-12-25,葫芦岛,32,4,小雨,1级,88
2022-12-26,葫芦岛,30,-13,大雨,4级,75
2022-12-27,葫芦岛,-9,9,多云,6级,30
2022-12-28,葫芦岛,16,-12,多云,5级,0
2022-12-29,葫芦岛,-10,-11,晴,0级,30
2022-12-30,葫芦岛,17,0,阴,3级,24
2022-12-31,葫芦岛,-3,2,中雨,6级,1
2023-01-01,葫芦岛,11,-4,大雨,5级,48
2023-01-02,葫芦岛,-6,-2,大雨,2级,51
2023-01-03,葫芦岛,17,17,阴,3级,54
2023-01-04,葫芦岛,2,6,大雨,0级,50
2023-01-05,葫芦岛,21,18,大雨,5级,81
2023-01-06,葫芦岛,22,19,阴,6级,27
2023-01-07,葫芦岛,-3,13,晴,6级,59
2023-01-08,葫芦岛,-10,7,小雨,5级,69
2023-01-09,葫芦岛,-2,23,中雨,0级,79
2023-01-10,葫芦岛,16,20,中雨,6级,68
2023-01-11,葫芦岛,30,-19,阴,0级,10
2023-01-12,葫芦岛,27,-4,晴,3级,65
2023-01-13,葫芦岛,25,16,中雨,4级,84
2023-01-14,葫芦岛,19,23,大雨,4级,13
2023-01-15,葫芦岛,7,9,晴,5级,75
2023-01-16,葫芦岛,12,14,晴,2级,7
2023-01-17,葫芦岛,11,-10,大雨,0级,1
2023-01-18,葫芦岛,-2,21,多云,5级,62
2023-01-19,葫芦岛,5,-6,多云,3级,42
2023-01-20,葫芦岛,12,-4,大雨,1级,15
2023-01-21,葫芦岛,-9,18,大雨,1级,49
2023-01-22,葫芦岛,-2,21,大雨,3级,41
2023-01-23,葫芦岛,-4,15,小雨,6级,50
2023-01-24,葫芦岛,13,-18,中雨,2级,47
2023-01-25,葫芦岛,27,-6,晴,1级,55
2023-01-26,葫芦岛,32,-9,晴,6级,19
2023-01-27,葫芦岛,4,6,小雨,1级,15
2023-01-28,葫芦岛,5,25,中雨,5级,35
2023-01-29,葫芦岛,-2,4,小雨,1级,21
2023-01-30,葫芦岛,12,5,晴,5级,55
2023-01-31,葫芦岛,23,-1,中雨,0级,80
2023-02-01,葫芦岛,29,3,小雨,6级,57
2023-02-02,葫芦岛,3,7,多云,0级,28
2023-02-03,葫芦岛,22,-18,大雨,2级,28
2023-02-04,葫芦岛,34,23,小雨,2级,49
2023-02-05,葫芦岛,28,6,小雨,1级,71
2023-02-06,葫芦岛,-10,19,大雨,6级,6
2023-02-07,葫芦岛,9,25,晴,4级,42
2023-02-08,葫芦岛,34,-9,大雨,1级,19
2023-02-09,葫芦岛,17,-5,大雨,4级,83
2023-02-10,葫芦岛,-2,19,晴,3级,76
2023-02-11,葫芦岛,1,20,中雨,6级,48
2023-02-12,葫芦岛,-6,-9,多云,5级,85
2023-02-13,葫芦岛,33,21,多云,6级,55
2023-02-14,葫芦岛,13,-6,小雨,5级,44
2023-02-15,葫芦岛,11,4,大雨,5级,87
2023-02-16,葫芦岛,11,22,中雨,4级,17
2023-02-17,葫芦岛,16,2,多云,5级,1
2023-02-18,葫芦岛,9,19,阴,0级,54
2023-02-19,葫芦岛,11,15,阴,5级,64
2023-02-20,葫芦岛,1,3,晴,0级,22
2023-02-21,葫芦岛,1,-9,晴,4级,73
2023-02-22,葫芦岛,33,1,中雨,4级,80
2023-02-23,葫芦岛,-2,14,中雨,4级,4
2023-02-24,葫芦岛,32,-18,小雨,6级,26
2023-02-25,葫芦岛,-5,5,阴,5级,43
2023-02-26,葫芦岛,23,4,中雨,3级,55
2023-02-27,葫芦岛,24,-10,中雨,3级,44
2023-02-28,葫芦岛,11,-9,晴,1级,29
2023-03-01,葫芦岛,-1,-8,晴,2级,11
2023-03-02,葫芦岛,-3,20,晴,0级,93
2023-03-03,葫芦岛,29,11,多云,0级,14
2023-03-04,葫芦岛,-10,8,晴,6级,97
2023-03-05,葫芦岛,26,-14,晴,1级,5
2023-03-06,葫芦岛,21,-10,晴,6级,96
2023-03-07,葫芦岛,-4,-11,多云,3级,74
2023-03-08,葫芦岛,-3,25,大雨,5级,55
2023-03-09,葫芦岛,-9,-16,多云,6级,25
2023-03-10,葫芦岛,2,-12,晴,4级,24
2023-03-11,葫芦岛,28,4,大雨,4级,92
2023-03-12,葫芦岛,17,-1,中雨,5级,41
2023-03-13,葫芦岛,17,-20,小雨,4级,88
2023-03-14,葫芦岛,24,-7,中雨,1级,47
2023-03-15,葫芦岛,31,15,中雨,6级,63
2023-03-16,葫芦岛,-5,24,中雨,5级,61
2023-03-17,葫芦岛,25,18,大雨,5级,21
2023-03-18,葫芦岛,32,-6,小雨,1级,89
2023-03-19,葫芦岛,31,25,大雨,5级,92
2023-03-20,葫芦岛,27,-4,大雨,4级,69
2023-03-21,葫芦岛,-7,-9,雪,0级,41
2023-03-22,葫芦岛,1,6,阴,6级,63
2023-03-23,葫芦岛,-6,-9,多云,2级,77
2023-03-24,葫芦岛,2,9,中雨,0级,85
2023-03-25,葫芦岛,8,-8,大雨,2级,23
2023-03-26,葫芦岛,27,2,小雨,6级,100
2023-03-27,葫芦岛,10,-19,中雨,3级,3
2023-03-28,葫芦岛,-4,-1,中雨,1级,22
2023-03-29,葫芦岛,14,-20,多云,3级,68
2023-03-30,葫芦岛,7,1,雪,3级,20
2023-03-31,葫芦岛,29,8,阴,2级,10
2023-04-01,葫芦岛,3,-10,雪,6级,7
2023-04-02,葫芦岛,9,24,中雨,2级,24
2023-04-03,葫芦岛,11,20,晴,3级,51
2023-04-04,葫芦岛,6,15,大雨,1级,30
2023-04-05,葫芦岛,-6,24,多云,5级,81
2023-04-06,葫芦岛,23,-1,中雨,4级,5
2023-04-07,葫芦岛,2,25,雪,1级,6
2023-04-08,葫芦岛,-2,-10,小雨,6级,90
2023-04-09,葫芦岛,25,-18,中雨,2级,34
2023-04-10,葫芦岛,-4,5,晴,3级,99
2023-04-11,葫芦岛,9,14,多云,1级,48
2023-04-12,葫芦岛,6,9,多云,5级,47
2023-04-13,葫芦岛,22,2,多云,0级,35
2023-04-14,葫芦岛,-3,-5,阴,2级,22
2023-04-15,葫芦岛,2,-7,雪,6级,33
2023-04-16,葫芦岛,21,24,多云,2级,86
2023-04-17,葫芦岛,19,-10,多云,6级,86
2023-04-18,葫芦岛,33,23,阴,3级,25
2023-04-19,葫芦岛,0,-17,雪,5级,24
2023-04-20,葫芦岛,21,-20,小雨,0级,59
2023-04-21,葫芦岛,29,-11,大雨,1级,97
2023-04-22,葫芦岛,16,6,多云,4级,90
2023-04-23,葫芦岛,34,19,阴,2级,65
2023-04-24,葫芦岛,25,25,阴,6级,73
2023-04-25,葫芦岛,21,7,雪,3级,25
2023-04-26,葫芦岛,31,-3,晴,2级,59
2023-04-27,葫芦岛,29,15,中雨,1级,79
2023-04-28,葫芦岛,18,-13,雪,2级,59
2023-04-29,葫芦岛,34,-19,多云,6级,8
2023-04-30,葫芦岛,35,6,阴,2级,46
2023-05-01,葫芦岛,9,-6,阴,0级,5
2023-05-02,葫芦岛,-6,16,雪,6级,100
2023-05-03,葫芦岛,-2,4,阴,3级,19
2023-05-04,葫芦岛,24,-5,中雨,1级,38
2023-05-05,葫芦岛,34,-1,中雨,0级,49
2023-05-06,葫芦岛,3,-11,雪,2级,90
2023-05-07,葫芦岛,13,7,中雨,0级,17
2023-05-08,葫芦岛,-10,-18,雪,1级,90
2023-05-09,葫芦岛,8,8,中雨,1级,5
2023-05-10,葫芦岛,2,-4,晴,0级,9
2023-05-11,葫芦岛,30,24,雪,4级,44
2023-05-12,葫芦岛,-7,23,中雨,1级,72
2023-05-13,葫芦岛,-6,24,大雨,1级,65
2023-05-14,葫芦岛,-3,9,大雨,4级,69
2023-05-15,葫芦岛,-4,15,雪,2级,45
2023-05-16,葫芦岛,13,-7,大雨,3级,72
2023-05-17,葫芦岛,16,6,中雨,2级,98
2023-05-18,葫芦岛,33,16,中雨,0级,20
2023-05-19,葫芦岛,12,-11,阴,4级,8
2023-05-20,葫芦岛,11,-9,小雨,2级,100
2023-05-21,葫芦岛,-7,-20,阴,1级,41
2023-05-22,葫芦岛,28,7,中雨,6级,97
2023-05-23,葫芦岛,0,-2,大雨,3级,1
2023-05-24,葫芦岛,10,6,晴,5级,32
2023-05-25,葫芦岛,22,-14,雪,0级,34
2023-05-26,葫芦岛,2,-16,阴,4级,25
2023-05-27,葫芦岛,22,3,阴,4级,12
2023-05-28,葫芦岛,26,23,大雨,0级,2
2023-05-29,葫芦岛,-2,19,大雨,3级,40
2023-05-30,葫芦岛,9,9,小雨,1级,52
2023-05-31,葫芦岛,27,8,阴,3级,33
2023-06-01,葫芦岛,11,16,大雨,0级,41
2023-06-02,葫芦岛,-8,-20,大雨,4级,25
2023-06-03,葫芦岛,-5,10,小雨,5级,62
2023-06-04,葫芦岛,11,15,雪,1级,27
2023-06-05,葫芦岛,2,15,多云,0级,55
2023-06-06,葫芦岛,14,15,小雨,1级,37
2023-06-07,葫芦岛,35,17,小雨,3级,73
2023-06-08,葫芦岛,32,15,晴,4级,63
2023-06-09,葫芦岛,19,18,小雨,4级,76
2023-06-10,葫芦岛,-8,-16,中雨,0级,65
2023-06-11,葫芦岛,28,23,大雨,5级,100
2023-06-12,葫芦岛,6,-9,小雨,2级,38
2023-06-13,葫芦岛,-5,-16,中雨,5级,33
2023-06-14,葫芦岛,25,3,大雨,4级,58
2023-06-15,葫芦岛,-5,-7,中雨,0级,94
2023-06-16,葫芦岛,26,20,雪,1级,81
2023-06-17,葫芦岛,9,-9,晴,0级,1
2023-06-18,葫芦岛,19,13,阴,2级,47
2023-06-19,葫芦岛,-6,-8,雪,2级,41
2023-06-20,葫芦岛,-8,-5,小雨,2级,33
2023-06-21,葫芦岛,34,16,中雨,5级,49
2023-06-22,葫芦岛,17,-7,晴,2级,1
2023-06-23,葫芦岛,14,-5,小雨,5级,0
2023-06-24,葫芦岛,19,24,中雨,1级,58
2023-06-25,葫芦岛,34,2,小雨,0级,95
2023-06-26,葫芦岛,5,14,多云,1级,37
2023-06-27,葫芦岛,20,4,晴,5级,12
2023-06-28,葫芦岛,25,-3,多云,4级,28
2023-06-29,葫芦岛,-9,22,大雨,4级,64
2023-06-30,葫芦岛,13,-17,雪,6级,50
2023-07-01,葫芦岛,1,-2,雪,3级,16
2023-07-02,葫芦岛,28,-15,晴,1级,1
2023-07-03,葫芦岛,0,15,小雨,5级,70
2023-07-04,葫芦岛,20,19,阴,2级,54
2023-07-05,葫芦岛,-2,17,大雨,4级,98
2023-07-06,葫芦岛,20,-12,阴,1级,2
2023-07-07,葫芦岛,34,-14,雪,6级,8
2023-07-08,葫芦岛,24,16,中雨,0级,78
2023-07-09,葫芦岛,-7,0,阴,2级,61
2023-07-10,葫芦岛,13,13,晴,3级,6
2023-07-11,葫芦岛,35,-10,阴,1级,1
2023-07-12,葫芦岛,35,23,阴,3级,9
2023-07-13,葫芦岛,10,-16,大雨,0级,11
2023-07-14,葫芦岛,19,3,晴,1级,28
2023-07-15,葫芦岛,10,24,中雨,3级,79
2023-07-16,葫芦岛,23,20,大雨,6级,39
2023-07-17,葫芦岛,11,4,小雨,1级,54
2023-07-18,葫芦岛,-2,16,雪,4级,15
2023-07-19,葫芦岛,-5,18,晴,4级,20
2023-07-20,葫芦岛,-5,-17,小雨,5级,34
2023-07-21,葫芦岛,-9,-12,阴,1级,28
2023-07-22,葫芦岛,23,-18,大雨,2级,58
2023-07-23,葫芦岛,35,-18,阴,6级,44
2023-07-24,葫芦岛,7,1,雪,2级,2
2023-07-25,葫芦岛,19,4,小雨,1级,100
2023-07-26,葫芦岛,-9,23,中雨,2级,47
2023-07-27,葫芦岛,15,8,大雨,0级,58
2023-07-28,葫芦岛,24,12,阴,5级,81
2023-07-29,葫芦岛,-3,9,多云,3级,3
2023-07-30,葫芦岛,15,24,阴,3级,88
2023-07-31,葫芦岛,33,1,雪,3级,78
2023-08-01,葫芦岛,14,-20,大雨,3级,16
2023-08-02,葫芦岛,33,12,中雨,1级,7
2023-08-03,葫芦岛,34,2,晴,6级,44
2023-08-04,葫芦岛,-4,9,中雨,6级,80
2023-08-05,葫芦岛,-6,-11,小雨,4级,26
2023-08-06,葫芦岛,16,-2,大雨,4级,8
2023-08-07,葫芦岛,5,-1,大雨,5级,65
2023-08-08,葫芦岛,-9,-9,晴,0级,29
2023-08-09,葫芦岛,27,10,大雨,2级,1
2023-08-10,葫芦岛,1,4,小雨,4级,2
2023-08-11,葫芦岛,11,10,大雨,4级,20
2023-08-12,葫芦岛,1,12,雪,1级,84
2023-08-13,葫芦岛,29,-15,阴,5级,64
2023-08-14,葫芦岛,10,-11,晴,0级,82
2023-08-15,葫芦岛,13,24,晴,5级,5
2023-08-16,葫芦岛,-10,11,雪,3级,6
2023-08-17,葫芦岛,29,-11,小雨,5级,26
2023-08-18,葫芦岛,18,18,晴,0级,74
2023-08-19,葫芦岛,14,21,中雨,1级,89
2023-08-20,葫芦岛,29,21,雪,3级,90
2023-08-21,葫芦岛,0,10,小雨,1级,71
2023-08-22,葫芦岛,6,-13,晴,4级,99
2023-08-23,葫芦岛,26,25,多云,3级,20
2023-08-24,葫芦岛,-9,-2,中雨,4级,76
2023-08-25,葫芦岛,16,-19,小雨,1级,46
2023-08-26,葫芦岛,0,5,雪,0级,56
2023-08-27,葫芦岛,21,24,阴,2级,22
2023-08-28,葫芦岛,11,-7,阴,0级,64
2023-08-29,葫芦岛,18,-1,中雨,4级,86
2023-08-30,葫芦岛,2,5,多云,0级,90
2023-08-31,葫芦岛,27,14,多云,6级,85
2023-09-01,葫芦岛,20,-17,阴,3级,25
2023-09-02,葫芦岛,25,-10,阴,5级,18
2023-09-03,葫芦岛,-5,4,小雨,5级,52
2023-09-04,葫芦岛,0,-18,大雨,4级,61
2023-09-05,葫芦岛,21,18,阴,1级,88
2023-09-06,葫芦岛,7,-5,雪,4级,8
2023-09-07,葫芦岛,23,25,晴,2级,1
2023-09-08,葫芦岛,22,17,大雨,5级,25
2023-09-09,葫芦岛,22,10,多云,2级,59
2023-09-10,葫芦岛,5,7,大雨,1级,80
2023-09-11,葫芦岛,-7,-4,雪,1级,20
2023-09-12,葫芦岛,22,24,阴,3级,82
2023-09-13,葫芦岛,35,11,阴,4级,85
2023-09-14,葫芦岛,9,-9,多云,4级,99
2023-09-15,葫芦岛,26,-19,阴,3级,2
2023-09-16,葫芦岛,-8,1,大雨,2级,24
2023-09-17,葫芦岛,17,10,雪,6级,43
2023-09-18,葫芦岛,-6,-3,雪,1级,94
2023-09-19,葫芦岛,1,-5,晴,6级,32
2023-09-20,葫芦岛,-9,-13,多云,0级,92
2023-09-21,葫芦岛,-2,21,小雨,4级,95
2023-09-22,葫芦岛,20,-2,阴,2级,73
2023-09-23,葫芦岛,32,23,中雨,1级,18
2023-09-24,葫芦岛,26,-19,阴,5级,4
2023-09-25,葫芦岛,15,-19,小雨,4级,85
2023-09-26,葫芦岛,30,18,小雨,6级,46
2023-09-27,葫芦岛,7,-17,中雨,3级,98
2023-09-28,葫芦岛,31,6,多云,1级,3
2023-09-29,葫芦岛,4,1,小雨,0级,16
2023-09-30,葫芦岛,15,-20,多云,0级,22
2023-10-01,葫芦岛,1,-14,小雨,2级,71
2023-10-02,葫芦岛,-8,19,多云,6级,56
2023-10-03,葫芦岛,35,17,中雨,2级,28
2023-10-04,葫芦岛,23,-13,晴,3级,19
2023-10-05,葫芦岛,32,5,雪,6级,82
2023-10-06,葫芦岛,-8,17,小雨,1级,90
2023-10-07,葫芦岛,35,-8,小雨,1级,68
2023-10-08,葫芦岛,12,16,雪,1级,38
2023-10-09,葫芦岛,23,25,中雨,2级,74
2023-10-10,葫芦岛,-9,8,晴,2级,54
2023-10-11,葫芦岛,4,-10,中雨,6级,54
2023-10-12,葫芦岛,3,3,雪,3级,71
2023-10-13,葫芦岛,4,-10,中雨,5级,95
2023-10-14,葫芦岛,-9,8,晴,1级,30
2023-10-15,葫芦岛,14,17,大雨,3级,4
2023-10-16,葫芦岛,5,19,晴,0级,70
2023-10-17,葫芦岛,17,-10,雪,4级,70
2023-10-18,葫芦岛,31,-16,阴,1级,87
2023-10-19,葫芦岛,6,5,晴,4级,60
2023-10-20,葫芦岛,29,5,大雨,6级,76
2023-10-21,葫芦岛,35,-2,晴,3级,25
2023-10-22,葫芦岛,-10,-1,雪,4级,98
2023-10-23,葫芦岛,-6,-1,大雨,5级,92
2023-10-24,葫芦岛,0,7,多云,3级,78
2023-10-25,葫芦岛,4,-9,小雨,2级,46
2023-10-26,葫芦岛,32,16,大雨,4级,45
2023-10-27,葫芦岛,19,-5,雪,5级,26
2023-10-28,葫芦岛,10,-5,大雨,6级,64
2023-10-29,葫芦岛,-8,24,多云,2级,68
2023-10-30,葫芦岛,24,22,雪,5级,89
2023-10-31,葫芦岛,25,22,小雨,6级,11
2023-11-01,葫芦岛,6,-2,阴,2级,82
2023-11-02,葫芦岛,28,8,多云,5级,35
2023-11-03,葫芦岛,4,-17,雪,4级,7
2023-11-04,葫芦岛,7,-7,大雨,4级,67
2023-11-05,葫芦岛,15,7,多云,1级,84
2023-11-06,葫芦岛,24,1,雪,4级,10
2023-11-07,葫芦岛,2,7,阴,6级,84
2023-11-08,葫芦岛,-3,-15,大雨,3级,33
2023-11-09,葫芦岛,-5,-8,晴,1级,30
2023-11-10,葫芦岛,18,20,中雨,2级,34
2023-11-11,葫芦岛,8,-15,阴,5级,76
2023-11-12,葫芦岛,-10,-14,大雨,1级,98
2023-11-13,葫芦岛,10,-4,阴,4级,23
2023-11-14,葫芦岛,21,-17,中雨,3级,44
2023-11-15,葫芦岛,11,-17,晴,5级,26
2023-11-16,葫芦岛,8,-6,小雨,0级,20
2023-11-17,葫芦岛,31,24,多云,3级,3
2023-11-18,葫芦岛,-9,8,多云,3级,48
2023-11-19,葫芦岛,34,24,雪,6级,9
2023-11-20,葫芦岛,16,-8,多云,4级,32
2023-11-21,葫芦岛,4,21,晴,1级,47
2023-11-22,葫芦岛,4,16,晴,6级,85
2023-11-23,葫芦岛,0,-5,大雨,0级,52
2023-11-24,葫芦岛,15,12,多云,1级,62
2023-11-25,葫芦岛,34,2,小雨,0级,9
2023-11-26,葫芦岛,35,-15,多云,0级,1
2023-11-27,葫芦岛,25,-13,晴,4级,78
2023-11-28,葫芦岛,-4,8,多云,4级,20
2023-11-29,葫芦岛,27,24,中雨,1级,70
2023-11-30,葫芦岛,8,-10,小雨,3级,78
2023-12-01,葫芦岛,26,7,多云,5级,50
2023-12-02,葫芦岛,-2,13,多云,2级,41
2023-12-03,葫芦岛,0,13,阴,0级,27
2023-12-04,葫芦岛,29,2,晴,5级,83
2023-12-05,葫芦岛,25,9,阴,3级,37
2023-12-06,葫芦岛,-3,-6,中雨,4级,58
2023-12-07,葫芦岛,26,16,阴,0级,83
2023-12-08,葫芦岛,5,-4,阴,1级,83
2023-12-09,葫芦岛,-2,10,阴,3级,33
2023-12-10,葫芦岛,-1,15,晴,2级,6
2023-12-11,葫芦岛,-7,-11,雪,2级,24
2023-12-12,葫芦岛,10,-17,小雨,5级,97
2023-12-13,葫芦岛,16,-1,雪,4级,79
2023-12-14,葫芦岛,35,9,多云,0级,83
2023-12-15,葫芦岛,27,-17,雪,0级,94
2023-12-16,葫芦岛,7,11,雪,3级,86
2023-12-17,葫芦岛,-4,-5,大雨,3级,63
2023-12-18,葫芦岛,35,16,小雨,5级,66
2023-12-19,葫芦岛,6,23,大雨,1级,92
2023-12-20,葫芦岛,32,19,晴,2级,92
2023-12-21,葫芦岛,8,-12,大雨,4级,88
2023-12-22,葫芦岛,19,-16,晴,2级,10
2023-12-23,葫芦岛,-1,18,中雨,2级,24
2023-12-24,葫芦岛,-1,10,晴,0级,9
2023-12-25,葫芦岛,-1,2,小雨,2级,48
2023-12-26,葫芦岛,2,-19,雪,2级,2
2023-12-27,葫芦岛,32,15,多云,6级,68
2023-12-28,葫芦岛,11,10,小雨,0级,49
2023-12-29,葫芦岛,19,-15,晴,5级,56
2023-12-30,葫芦岛,4,-3,雪,1级,60
2023-12-31,葫芦岛,25,-4,晴,5级,2
